province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,diploma_type,year,male,female
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,wo master,2011,5,10
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,wo master,2012,4,12
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,wo master,2013,8,11
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,wo master,2014,7,12
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,wo master,2015,6,14
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,wo master,2011,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,wo master,2012,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,wo master,2013,1,5
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,wo master,2014,1,5
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,wo master,2015,0,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,wo master,2011,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,wo master,2012,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,wo master,2014,0,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,wo master,2015,5,6
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,wo master,2011,4,3
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,wo master,2012,4,5
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,wo master,2013,1,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,wo master,2014,4,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,wo master,2015,9,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,wo master,2011,20,31
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,wo master,2012,16,19
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,wo master,2013,25,13
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,wo master,2014,30,29
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,wo master,2015,24,29
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,wo master,2011,2,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,wo master,2012,2,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,wo master,2013,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,wo master,2011,4,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,wo master,2012,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,wo master,2011,4,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,wo master,2012,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,wo master,2011,13,31
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,wo master,2012,3,3
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,wo master,2013,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,wo master,2011,2,7
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,wo master,2012,2,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,wo master,2011,3,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,wo master,2012,1,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,wo master,2011,2,9
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,wo master,2012,3,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,wo master,2011,2,18
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,wo master,2012,0,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,wo master,2011,0,7
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,wo master,2012,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,wo master,2011,4,16
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,wo master,2012,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,wo master,2011,2,7
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,wo master,2012,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66809,M Italiaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2011,0,5
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66809,M Italiaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2012,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66809,M Italiaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66809,M Italiaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66809,M Italiaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2011,3,22
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2012,0,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,wo master,2011,0,6
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,wo master,2012,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,wo master,2011,3,22
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,wo master,2012,1,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,wo master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,wo master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,wo master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,wo master,2011,0,18
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,wo master,2012,7,33
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,wo master,2013,4,7
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,wo master,2014,3,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,wo master,2015,0,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,deeltijd onderwijs,master,wo postmaster,2011,1,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,deeltijd onderwijs,master,wo postmaster,2012,1,1
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,deeltijd onderwijs,master,wo postmaster,2013,1,1
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,deeltijd onderwijs,master,wo postmaster,2014,0,2
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,deeltijd onderwijs,master,wo postmaster,2015,2,2
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,voltijd onderwijs,master,wo postmaster,2011,11,11
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,voltijd onderwijs,master,wo postmaster,2012,12,9
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,voltijd onderwijs,master,wo postmaster,2013,9,9
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,voltijd onderwijs,master,wo postmaster,2014,12,12
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,onderwijs,universitaire lerarenopleidingen,68404,M Science Education and Communication,voltijd onderwijs,master,wo postmaster,2015,11,19
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,55010,B Life Science and Technology (joint degree),voltijd onderwijs,bachelor,wo bachelor,2011,0,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,55010,B Life Science and Technology (joint degree),voltijd onderwijs,bachelor,wo bachelor,2012,0,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,55010,B Life Science and Technology (joint degree),voltijd onderwijs,bachelor,wo bachelor,2013,0,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,55010,B Life Science and Technology (joint degree),voltijd onderwijs,bachelor,wo bachelor,2014,0,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,sectoroverstijgend,sectoroverstijgend,55010,B Life Science and Technology (joint degree),voltijd onderwijs,bachelor,wo bachelor,2015,2,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),55003,B Nanobiologie (joint degree),voltijd onderwijs,bachelor,wo bachelor,2011,0,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),55003,B Nanobiologie (joint degree),voltijd onderwijs,bachelor,wo bachelor,2012,0,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),55003,B Nanobiologie (joint degree),voltijd onderwijs,bachelor,wo bachelor,2013,0,0
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),55003,B Nanobiologie (joint degree),voltijd onderwijs,bachelor,wo bachelor,2014,10,6
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),55003,B Nanobiologie (joint degree),voltijd onderwijs,bachelor,wo bachelor,2015,12,9
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2011,27,18
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2012,21,19
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2013,24,18
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2014,29,24
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2015,21,38
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56951,B Bouwkunde,voltijd onderwijs,bachelor,wo bachelor,2011,284,189
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56951,B Bouwkunde,voltijd onderwijs,bachelor,wo bachelor,2012,299,209
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56951,B Bouwkunde,voltijd onderwijs,bachelor,wo bachelor,2013,201,166
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56951,B Bouwkunde,voltijd onderwijs,bachelor,wo bachelor,2014,186,168
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56951,B Bouwkunde,voltijd onderwijs,bachelor,wo bachelor,2015,101,121
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56952,B Civiele Techniek,voltijd onderwijs,bachelor,wo bachelor,2011,230,44
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56952,B Civiele Techniek,voltijd onderwijs,bachelor,wo bachelor,2012,164,38
Zuid-Holland,503,DELFT,reguliere inst.,21PF,Technische Universiteit Delft,techniek,n.v.t. (techniek),56952,B Civiele Techniek,voltijd onderwijs,bachelor,wo bachelor,2013,173,47
